User_ID,Topic,Sentiment,Comment_Time,cleaned_comment
380,Laptops,Tích cực,2023-08-25 13:40:53,mình mua laptops hài lòng
380,Laptops,Tiêu cực,2023-01-04 10:00:42,dịch vụ hỗ trợ sau bán hàng laptops quá kém
380,Laptops,Tiêu cực,2023-06-26 19:55:12,bao giờ mua laptops nữa
380,Đồ điện tử,Tích cực,2023-05-16 16:51:40,mình mua đồ điện tử hài lòng
380,Giày dép,Tích cực,2023-09-05 22:06:49,sản phẩm giày dép thực sự tốt so các thương hiệu khác
380,Laptops,Tích cực,2023-12-27 13:30:34,thích sản phẩm laptops chất lượng tuyệt vời
380,Laptops,Tích cực,2023-08-30 01:52:20,sản phẩm laptops thực sự tốt so các thương hiệu khác
380,Laptops,Trung tính,2023-04-02 16:53:53,sản phẩm laptops thực sự tốt so các thương hiệu khác
380,Giày dép,Tiêu cực,2023-12-25 06:25:26,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
380,Smartphone,Trung tính,2023-11-10 01:13:36,smartphone ổn gì đặc biệt
380,Smartphone,Tích cực,2023-03-10 06:18:11,thích sản phẩm smartphone chất lượng tuyệt vời
380,Đồ điện tử,Tích cực,2023-07-30 22:58:34,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
380,Giày dép,Tiêu cực,2023-11-12 00:42:37,sản phẩm giày dép đạt kỳ vọng thất vọng
380,Smartphone,Tích cực,2023-08-24 20:39:59,mình mua smartphone hài lòng
380,Smartphone,Trung tính,2023-08-28 02:43:08,smartphone ổn gì đặc biệt
380,Giày dép,Trung tính,2023-06-22 02:26:32,giày dép ổn gì đặc biệt
380,Giày dép,Tiêu cực,2023-03-12 17:01:48,bao giờ mua giày dép nữa
380,Sách,Tiêu cực,2023-11-22 18:36:32,dịch vụ hỗ trợ sau bán hàng sách quá kém
380,Giày dép,Tiêu cực,2023-10-04 14:36:17,sản phẩm giày dép đạt kỳ vọng thất vọng
380,Sách,Tích cực,2023-02-25 16:44:35,thích sản phẩm sách chất lượng tuyệt vời
380,Sách,Tiêu cực,2023-05-24 15:00:10,sản phẩm sách đạt kỳ vọng thất vọng
380,Giày dép,Tiêu cực,2023-11-19 15:28:10,sản phẩm giày dép đạt kỳ vọng thất vọng
380,Laptops,Tích cực,2023-03-03 21:13:20,mình mua laptops hài lòng
380,Giày dép,Tiêu cực,2023-07-01 09:03:00,sản phẩm giày dép đạt kỳ vọng thất vọng
380,Sách,Trung tính,2023-08-04 04:33:37,sách ổn gì đặc biệt
380,Giày dép,Tích cực,2023-07-19 01:14:42,sản phẩm giày dép thực sự tốt so các thương hiệu khác
380,Giày dép,Tiêu cực,2023-07-27 04:35:54,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
380,Đồ điện tử,Tích cực,2023-04-28 21:26:26,mình mua đồ điện tử hài lòng
381,Smartphone,Tích cực,2023-02-09 22:57:10,sản phẩm smartphone thực sự tốt so các thương hiệu khác
381,Sách,Tích cực,2023-05-03 03:19:52,bao giờ mua sách nữa
381,Laptops,Tích cực,2023-06-09 09:58:24,mình mua laptops hài lòng
381,Đồ điện tử,Tiêu cực,2023-03-03 00:03:19,bao giờ mua đồ điện tử nữa
381,Laptops,Tiêu cực,2023-05-15 21:45:27,bao giờ mua laptops nữa
381,Đồ điện tử,Tích cực,2023-08-03 22:45:11,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
381,Đồ điện tử,Tiêu cực,2023-05-02 05:36:35,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
381,Sách,Tiêu cực,2023-09-24 18:12:57,dịch vụ hỗ trợ sau bán hàng sách quá kém
381,Đồ điện tử,Tiêu cực,2023-01-12 16:21:34,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
381,Đồ điện tử,Tiêu cực,2023-04-10 16:46:04,bao giờ mua đồ điện tử nữa
381,Đồ điện tử,Tiêu cực,2023-06-29 06:21:36,bao giờ mua đồ điện tử nữa
381,Giày dép,Tích cực,2023-07-15 05:31:47,sản phẩm giày dép thực sự tốt so các thương hiệu khác
381,Giày dép,Tích cực,2023-03-29 01:53:24,mình mua giày dép hài lòng
381,Smartphone,Trung tính,2023-08-13 22:07:06,smartphone ổn gì đặc biệt
381,Giày dép,Tích cực,2023-11-08 14:13:07,mình mua giày dép hài lòng
381,Giày dép,Tiêu cực,2023-04-07 12:20:43,bao giờ mua giày dép nữa
381,Smartphone,Tiêu cực,2023-11-02 05:24:58,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
381,Smartphone,Tiêu cực,2023-03-25 09:02:48,sản phẩm smartphone thực sự tốt so các thương hiệu khác
381,Giày dép,Tiêu cực,2023-07-03 08:19:16,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
381,Sách,Tiêu cực,2023-12-04 04:35:55,bao giờ mua sách nữa
381,Đồ điện tử,Tích cực,2023-06-11 03:25:59,thích sản phẩm đồ điện tử chất lượng tuyệt vời
381,Đồ điện tử,Tiêu cực,2023-04-03 06:12:14,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
381,Giày dép,Tích cực,2023-01-18 02:40:53,thích sản phẩm giày dép chất lượng tuyệt vời
381,Đồ điện tử,Tích cực,2023-07-27 16:26:17,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
381,Giày dép,Tích cực,2023-11-19 21:22:32,mình mua giày dép hài lòng
381,Laptops,Tiêu cực,2023-07-15 02:53:01,bao giờ mua laptops nữa
381,Đồ điện tử,Trung tính,2023-11-30 07:58:58,đồ điện tử ổn gì đặc biệt
381,Đồ điện tử,Tiêu cực,2023-07-31 17:16:39,bao giờ mua đồ điện tử nữa
381,Laptops,Tiêu cực,2023-02-19 09:27:36,laptops ổn gì đặc biệt
381,Laptops,Tiêu cực,2023-12-10 18:39:28,sản phẩm laptops đạt kỳ vọng thất vọng
381,Smartphone,Tiêu cực,2023-09-28 20:47:40,bao giờ mua smartphone nữa
381,Đồ điện tử,Trung tính,2023-01-14 08:17:45,đồ điện tử ổn gì đặc biệt
381,Giày dép,Tích cực,2023-10-01 20:58:25,sản phẩm giày dép thực sự tốt so các thương hiệu khác
381,Giày dép,Tích cực,2023-11-07 22:43:43,sản phẩm giày dép thực sự tốt so các thương hiệu khác
381,Laptops,Tích cực,2023-01-29 02:15:07,thích sản phẩm laptops chất lượng tuyệt vời
381,Smartphone,Tích cực,2023-08-02 15:41:07,sản phẩm smartphone thực sự tốt so các thương hiệu khác
381,Đồ điện tử,Trung tính,2023-05-20 18:17:39,đồ điện tử ổn gì đặc biệt
381,Smartphone,Tiêu cực,2023-02-10 16:12:09,bao giờ mua smartphone nữa
381,Laptops,Trung tính,2023-10-11 15:05:41,laptops ổn gì đặc biệt
381,Giày dép,Tiêu cực,2023-12-07 22:41:57,bao giờ mua giày dép nữa
381,Giày dép,Tiêu cực,2023-04-28 07:00:40,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
381,Smartphone,Trung tính,2023-10-27 17:10:10,sản phẩm smartphone thực sự tốt so các thương hiệu khác
381,Smartphone,Tiêu cực,2023-07-02 09:37:32,bao giờ mua smartphone nữa
381,Giày dép,Tiêu cực,2023-05-31 08:20:54,sản phẩm giày dép đạt kỳ vọng thất vọng
381,Laptops,Tích cực,2023-03-13 04:30:07,thích sản phẩm laptops chất lượng tuyệt vời
381,Smartphone,Tích cực,2023-03-20 08:08:32,sản phẩm smartphone thực sự tốt so các thương hiệu khác
381,Giày dép,Tiêu cực,2023-04-17 01:50:49,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
381,Giày dép,Tiêu cực,2023-03-02 06:56:41,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
381,Đồ điện tử,Trung tính,2023-08-25 07:58:07,đồ điện tử ổn gì đặc biệt
381,Smartphone,Trung tính,2023-12-03 02:26:30,smartphone ổn gì đặc biệt
382,Đồ điện tử,Tích cực,2023-10-13 03:20:19,mình mua đồ điện tử hài lòng
382,Laptops,Trung tính,2023-08-13 11:18:06,laptops ổn gì đặc biệt
382,Giày dép,Tích cực,2023-07-21 13:10:22,thích sản phẩm giày dép chất lượng tuyệt vời
382,Đồ điện tử,Tích cực,2023-09-04 17:04:01,mình mua đồ điện tử hài lòng
382,Smartphone,Tiêu cực,2023-12-06 00:13:35,sản phẩm smartphone đạt kỳ vọng thất vọng
382,Đồ điện tử,Tích cực,2023-12-08 02:50:39,mình mua đồ điện tử hài lòng
382,Laptops,Trung tính,2023-05-29 20:01:16,laptops ổn gì đặc biệt
382,Giày dép,Tiêu cực,2023-04-04 00:29:56,sản phẩm giày dép đạt kỳ vọng thất vọng
382,Sách,Trung tính,2023-10-11 20:14:51,sách ổn gì đặc biệt
382,Sách,Tiêu cực,2023-09-08 21:48:32,dịch vụ hỗ trợ sau bán hàng sách quá kém
382,Sách,Tiêu cực,2023-11-04 08:55:30,dịch vụ hỗ trợ sau bán hàng sách quá kém
382,Smartphone,Tích cực,2023-07-31 14:37:21,mình mua smartphone hài lòng
382,Đồ điện tử,Tích cực,2023-03-07 07:13:20,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
382,Giày dép,Tiêu cực,2023-11-21 05:38:40,sản phẩm giày dép đạt kỳ vọng thất vọng
382,Smartphone,Trung tính,2023-04-17 22:42:54,smartphone ổn gì đặc biệt
382,Sách,Tiêu cực,2023-11-20 08:28:55,sản phẩm sách đạt kỳ vọng thất vọng
382,Sách,Tiêu cực,2023-09-09 09:23:12,sản phẩm sách đạt kỳ vọng thất vọng
382,Sách,Tiêu cực,2023-12-02 00:15:24,dịch vụ hỗ trợ sau bán hàng sách quá kém
382,Giày dép,Trung tính,2023-10-20 17:03:28,giày dép ổn gì đặc biệt
382,Đồ điện tử,Tiêu cực,2023-09-13 22:39:22,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
382,Sách,Tích cực,2023-11-24 05:27:45,mình mua sách hài lòng
382,Laptops,Tích cực,2023-01-20 06:21:02,sản phẩm laptops thực sự tốt so các thương hiệu khác
382,Đồ điện tử,Trung tính,2023-11-03 08:17:37,đồ điện tử ổn gì đặc biệt
382,Sách,Tiêu cực,2023-06-29 12:00:57,dịch vụ hỗ trợ sau bán hàng sách quá kém
382,Đồ điện tử,Tiêu cực,2023-10-07 06:51:01,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
382,Sách,Tích cực,2023-12-15 18:58:44,sản phẩm sách thực sự tốt so các thương hiệu khác
382,Smartphone,Tiêu cực,2023-06-08 10:20:55,bao giờ mua smartphone nữa
382,Laptops,Tích cực,2023-08-09 13:32:01,sản phẩm laptops thực sự tốt so các thương hiệu khác
382,Giày dép,Tiêu cực,2023-06-20 04:48:36,sản phẩm giày dép đạt kỳ vọng thất vọng
382,Sách,Tiêu cực,2023-04-22 09:47:13,sách ổn gì đặc biệt
382,Sách,Tiêu cực,2023-07-18 04:46:16,sản phẩm sách đạt kỳ vọng thất vọng
382,Giày dép,Tiêu cực,2023-08-15 05:52:23,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
382,Sách,Tích cực,2023-04-01 03:04:38,mình mua sách hài lòng
382,Laptops,Tiêu cực,2023-04-21 15:13:09,bao giờ mua laptops nữa
382,Laptops,Tiêu cực,2023-10-18 11:08:12,dịch vụ hỗ trợ sau bán hàng laptops quá kém
382,Sách,Trung tính,2023-10-03 20:54:12,sách ổn gì đặc biệt
382,Đồ điện tử,Tích cực,2023-03-20 18:09:35,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
382,Sách,Tích cực,2023-05-03 10:54:42,sản phẩm sách thực sự tốt so các thương hiệu khác
382,Sách,Tích cực,2023-09-30 06:07:49,mình mua sách hài lòng
382,Giày dép,Tiêu cực,2023-05-25 07:46:48,bao giờ mua giày dép nữa
382,Giày dép,Tiêu cực,2023-06-14 16:15:00,bao giờ mua giày dép nữa
382,Đồ điện tử,Tích cực,2023-07-08 03:29:23,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
382,Sách,Tiêu cực,2023-03-14 12:36:47,sản phẩm sách đạt kỳ vọng thất vọng
382,Smartphone,Trung tính,2023-06-04 08:57:28,smartphone ổn gì đặc biệt
382,Laptops,Tiêu cực,2023-03-05 22:17:10,sản phẩm laptops đạt kỳ vọng thất vọng
382,Smartphone,Tích cực,2023-03-05 16:53:12,thích sản phẩm smartphone chất lượng tuyệt vời
382,Smartphone,Tích cực,2023-12-07 20:53:55,mình mua smartphone hài lòng
382,Đồ điện tử,Tích cực,2023-03-26 21:02:39,thích sản phẩm đồ điện tử chất lượng tuyệt vời
382,Smartphone,Tích cực,2023-03-31 16:06:19,mình mua smartphone hài lòng
382,Laptops,Tích cực,2023-03-16 09:17:22,thích sản phẩm laptops chất lượng tuyệt vời
383,Laptops,Tiêu cực,2023-07-19 01:40:07,sản phẩm laptops đạt kỳ vọng thất vọng
383,Smartphone,Tiêu cực,2023-09-11 06:33:24,bao giờ mua smartphone nữa
383,Smartphone,Trung tính,2023-03-20 19:42:31,smartphone ổn gì đặc biệt
383,Sách,Tiêu cực,2023-05-11 16:36:03,thích sản phẩm sách chất lượng tuyệt vời
383,Giày dép,Tích cực,2023-01-20 21:44:29,thích sản phẩm giày dép chất lượng tuyệt vời
383,Giày dép,Tích cực,2023-04-26 13:58:06,thích sản phẩm giày dép chất lượng tuyệt vời
383,Đồ điện tử,Tiêu cực,2023-11-25 22:34:18,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
383,Smartphone,Tiêu cực,2023-07-24 03:27:07,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
383,Đồ điện tử,Tích cực,2023-05-04 03:45:49,thích sản phẩm đồ điện tử chất lượng tuyệt vời
383,Sách,Tích cực,2023-05-30 07:23:39,sản phẩm sách thực sự tốt so các thương hiệu khác
383,Giày dép,Trung tính,2023-05-15 11:49:11,giày dép ổn gì đặc biệt
383,Laptops,Tích cực,2023-04-16 06:56:25,thích sản phẩm laptops chất lượng tuyệt vời
383,Smartphone,Tích cực,2023-12-06 03:48:08,sản phẩm smartphone thực sự tốt so các thương hiệu khác
383,Giày dép,Tiêu cực,2023-09-07 01:18:04,sản phẩm giày dép đạt kỳ vọng thất vọng
383,Smartphone,Tiêu cực,2023-12-05 16:46:41,sản phẩm smartphone đạt kỳ vọng thất vọng
383,Giày dép,Tiêu cực,2023-09-20 21:10:34,bao giờ mua giày dép nữa
383,Đồ điện tử,Tích cực,2023-06-19 19:42:20,mình mua đồ điện tử hài lòng
383,Smartphone,Trung tính,2023-08-23 07:19:08,smartphone ổn gì đặc biệt
383,Đồ điện tử,Tiêu cực,2023-05-04 09:13:54,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
383,Laptops,Tiêu cực,2023-10-22 09:54:29,thích sản phẩm laptops chất lượng tuyệt vời
383,Giày dép,Tiêu cực,2023-10-04 07:05:29,sản phẩm giày dép đạt kỳ vọng thất vọng
383,Sách,Trung tính,2023-07-18 17:59:20,sách ổn gì đặc biệt
383,Smartphone,Tiêu cực,2023-07-02 20:11:43,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
383,Giày dép,Tiêu cực,2023-06-10 07:51:06,sản phẩm giày dép đạt kỳ vọng thất vọng
383,Smartphone,Tích cực,2023-01-30 19:07:54,thích sản phẩm smartphone chất lượng tuyệt vời
383,Smartphone,Tiêu cực,2023-11-21 22:54:36,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
383,Laptops,Tiêu cực,2023-10-28 06:46:34,bao giờ mua laptops nữa
383,Giày dép,Tiêu cực,2023-10-22 07:07:14,thích sản phẩm giày dép chất lượng tuyệt vời
383,Giày dép,Trung tính,2023-08-03 18:27:52,giày dép ổn gì đặc biệt
383,Smartphone,Tiêu cực,2023-02-25 00:59:52,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
383,Đồ điện tử,Trung tính,2023-04-16 04:52:07,đồ điện tử ổn gì đặc biệt
383,Đồ điện tử,Tích cực,2023-11-09 21:50:08,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
383,Smartphone,Tích cực,2023-07-31 15:22:40,thích sản phẩm smartphone chất lượng tuyệt vời
383,Laptops,Tích cực,2023-05-29 02:26:53,thích sản phẩm laptops chất lượng tuyệt vời
383,Laptops,Tiêu cực,2023-08-28 03:27:06,dịch vụ hỗ trợ sau bán hàng laptops quá kém
383,Smartphone,Trung tính,2023-11-18 19:38:12,smartphone ổn gì đặc biệt
383,Smartphone,Trung tính,2023-07-16 02:37:25,smartphone ổn gì đặc biệt
383,Laptops,Tích cực,2023-05-05 15:37:25,mình mua laptops hài lòng
383,Laptops,Tiêu cực,2023-09-18 19:32:58,sản phẩm laptops đạt kỳ vọng thất vọng
383,Đồ điện tử,Tiêu cực,2023-06-04 02:21:59,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
383,Smartphone,Tiêu cực,2023-07-30 03:35:12,mình mua smartphone hài lòng
383,Giày dép,Tích cực,2023-08-25 14:16:05,thích sản phẩm giày dép chất lượng tuyệt vời
383,Giày dép,Tiêu cực,2023-06-18 09:42:53,bao giờ mua giày dép nữa
383,Sách,Tiêu cực,2023-11-21 06:07:24,bao giờ mua sách nữa
383,Giày dép,Tiêu cực,2023-04-01 22:51:58,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
383,Đồ điện tử,Tiêu cực,2023-12-24 11:23:55,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
383,Laptops,Tích cực,2023-08-01 09:30:46,thích sản phẩm laptops chất lượng tuyệt vời
383,Laptops,Tiêu cực,2023-11-23 05:18:56,dịch vụ hỗ trợ sau bán hàng laptops quá kém
383,Giày dép,Tích cực,2023-08-03 03:03:19,thích sản phẩm giày dép chất lượng tuyệt vời
383,Đồ điện tử,Tiêu cực,2023-06-22 12:13:35,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
384,Đồ điện tử,Tích cực,2023-11-26 17:34:51,mình mua đồ điện tử hài lòng
384,Smartphone,Tiêu cực,2023-10-14 09:23:06,bao giờ mua smartphone nữa
384,Giày dép,Trung tính,2023-03-01 03:09:49,mình mua giày dép hài lòng
384,Sách,Tích cực,2023-06-17 17:44:49,mình mua sách hài lòng
384,Giày dép,Tiêu cực,2023-05-27 00:04:20,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
384,Giày dép,Tích cực,2023-10-31 14:03:28,thích sản phẩm giày dép chất lượng tuyệt vời
384,Smartphone,Tiêu cực,2023-07-01 13:20:32,bao giờ mua smartphone nữa
384,Đồ điện tử,Trung tính,2023-07-30 19:21:31,đồ điện tử ổn gì đặc biệt
384,Laptops,Tích cực,2023-05-07 23:49:45,mình mua laptops hài lòng
384,Laptops,Tiêu cực,2023-12-16 16:16:04,mình mua laptops hài lòng
384,Sách,Tích cực,2023-04-01 20:30:25,mình mua sách hài lòng
384,Sách,Tích cực,2023-07-21 16:38:02,mình mua sách hài lòng
384,Smartphone,Tiêu cực,2023-09-16 20:24:02,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
384,Giày dép,Tích cực,2023-12-21 15:27:55,mình mua giày dép hài lòng
384,Giày dép,Trung tính,2023-08-25 21:05:57,giày dép ổn gì đặc biệt
384,Smartphone,Tiêu cực,2023-10-11 19:03:29,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
384,Đồ điện tử,Tiêu cực,2023-03-13 06:58:02,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
384,Laptops,Tích cực,2023-12-21 23:46:30,thích sản phẩm laptops chất lượng tuyệt vời
384,Smartphone,Tích cực,2023-01-24 14:03:48,thích sản phẩm smartphone chất lượng tuyệt vời
384,Sách,Trung tính,2023-09-25 10:48:06,bao giờ mua sách nữa
384,Smartphone,Tích cực,2023-07-06 12:57:30,mình mua smartphone hài lòng
384,Sách,Tiêu cực,2023-02-21 18:43:10,sản phẩm sách đạt kỳ vọng thất vọng
384,Đồ điện tử,Tích cực,2023-03-14 01:15:48,mình mua đồ điện tử hài lòng
384,Giày dép,Tiêu cực,2023-06-24 17:45:00,sản phẩm giày dép đạt kỳ vọng thất vọng
384,Smartphone,Tích cực,2023-11-11 21:19:35,mình mua smartphone hài lòng
384,Sách,Tiêu cực,2023-04-12 04:02:33,bao giờ mua sách nữa
384,Sách,Tích cực,2023-01-06 10:57:38,dịch vụ hỗ trợ sau bán hàng sách quá kém
384,Giày dép,Tiêu cực,2023-06-08 07:58:58,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
384,Đồ điện tử,Tiêu cực,2023-09-16 09:38:44,bao giờ mua đồ điện tử nữa
384,Đồ điện tử,Tiêu cực,2023-10-12 13:20:56,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
384,Sách,Tiêu cực,2023-09-02 21:41:55,dịch vụ hỗ trợ sau bán hàng sách quá kém
384,Đồ điện tử,Tiêu cực,2023-01-26 15:19:18,bao giờ mua đồ điện tử nữa
384,Đồ điện tử,Tích cực,2023-03-26 23:27:27,mình mua đồ điện tử hài lòng
384,Sách,Tiêu cực,2023-07-30 22:18:18,dịch vụ hỗ trợ sau bán hàng sách quá kém
384,Giày dép,Tiêu cực,2023-02-12 18:19:17,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
384,Smartphone,Trung tính,2023-09-10 01:24:39,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
384,Smartphone,Tiêu cực,2023-02-22 16:23:00,bao giờ mua smartphone nữa
384,Laptops,Tiêu cực,2023-04-09 06:15:02,dịch vụ hỗ trợ sau bán hàng laptops quá kém
384,Smartphone,Tích cực,2023-09-22 08:14:26,thích sản phẩm smartphone chất lượng tuyệt vời
384,Laptops,Trung tính,2023-04-04 10:42:55,laptops ổn gì đặc biệt
384,Laptops,Tích cực,2023-04-04 09:39:56,sản phẩm laptops thực sự tốt so các thương hiệu khác
384,Smartphone,Tích cực,2023-04-02 06:10:16,thích sản phẩm smartphone chất lượng tuyệt vời
384,Sách,Tích cực,2023-03-15 03:56:34,thích sản phẩm sách chất lượng tuyệt vời
384,Đồ điện tử,Tích cực,2023-09-11 20:07:00,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
384,Đồ điện tử,Tiêu cực,2023-07-21 05:58:33,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
384,Đồ điện tử,Tiêu cực,2023-12-28 11:27:12,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
384,Sách,Trung tính,2023-12-13 04:27:55,sách ổn gì đặc biệt
384,Giày dép,Tiêu cực,2023-04-02 08:19:13,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
384,Smartphone,Trung tính,2023-07-06 03:33:14,smartphone ổn gì đặc biệt
384,Đồ điện tử,Tiêu cực,2023-07-06 09:08:28,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
385,Đồ điện tử,Trung tính,2023-11-18 14:29:53,đồ điện tử ổn gì đặc biệt
385,Sách,Tiêu cực,2023-06-26 16:59:35,bao giờ mua sách nữa
385,Đồ điện tử,Tiêu cực,2023-11-19 21:16:21,bao giờ mua đồ điện tử nữa
385,Sách,Tiêu cực,2023-05-22 00:34:42,dịch vụ hỗ trợ sau bán hàng sách quá kém
385,Giày dép,Tiêu cực,2023-08-01 06:50:49,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
385,Giày dép,Tiêu cực,2023-01-29 08:34:06,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
385,Đồ điện tử,Tiêu cực,2023-09-06 16:47:58,bao giờ mua đồ điện tử nữa
385,Giày dép,Tích cực,2023-01-01 03:02:57,mình mua giày dép hài lòng
385,Laptops,Tiêu cực,2023-03-03 07:54:12,bao giờ mua laptops nữa
385,Đồ điện tử,Tiêu cực,2023-11-06 13:57:58,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
385,Smartphone,Tích cực,2023-12-21 09:25:57,thích sản phẩm smartphone chất lượng tuyệt vời
385,Giày dép,Trung tính,2023-02-10 09:08:10,giày dép ổn gì đặc biệt
385,Laptops,Tích cực,2023-08-31 18:53:56,mình mua laptops hài lòng
385,Sách,Tích cực,2023-11-23 15:01:01,thích sản phẩm sách chất lượng tuyệt vời
385,Sách,Tích cực,2023-04-19 23:21:40,mình mua sách hài lòng
385,Laptops,Tích cực,2023-08-12 19:22:58,mình mua laptops hài lòng
385,Đồ điện tử,Tích cực,2023-07-26 10:25:10,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
385,Laptops,Trung tính,2023-10-06 16:22:36,laptops ổn gì đặc biệt
385,Giày dép,Tiêu cực,2023-04-16 23:14:28,sản phẩm giày dép đạt kỳ vọng thất vọng
385,Sách,Tiêu cực,2023-07-11 08:31:30,dịch vụ hỗ trợ sau bán hàng sách quá kém
385,Sách,Tiêu cực,2023-12-21 14:59:34,dịch vụ hỗ trợ sau bán hàng sách quá kém
385,Laptops,Tích cực,2023-10-16 09:17:44,thích sản phẩm laptops chất lượng tuyệt vời
385,Đồ điện tử,Tích cực,2023-09-28 10:57:24,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
385,Giày dép,Tích cực,2023-04-17 21:29:07,thích sản phẩm giày dép chất lượng tuyệt vời
385,Giày dép,Trung tính,2023-01-16 20:09:15,giày dép ổn gì đặc biệt
385,Giày dép,Tiêu cực,2023-03-07 19:33:35,sản phẩm giày dép đạt kỳ vọng thất vọng
385,Đồ điện tử,Tích cực,2023-06-14 00:33:24,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
385,Sách,Tiêu cực,2023-06-04 21:49:50,bao giờ mua sách nữa
385,Smartphone,Tích cực,2023-08-05 03:20:02,mình mua smartphone hài lòng
385,Laptops,Tiêu cực,2023-03-30 12:46:51,bao giờ mua laptops nữa
385,Đồ điện tử,Tiêu cực,2023-12-12 19:59:22,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
385,Laptops,Tiêu cực,2023-06-12 09:03:26,dịch vụ hỗ trợ sau bán hàng laptops quá kém
385,Laptops,Tiêu cực,2023-12-27 01:31:18,bao giờ mua laptops nữa
385,Sách,Trung tính,2023-09-23 22:42:00,dịch vụ hỗ trợ sau bán hàng sách quá kém
385,Sách,Tiêu cực,2023-06-18 23:04:20,bao giờ mua sách nữa
385,Smartphone,Tích cực,2023-08-30 18:41:58,thích sản phẩm smartphone chất lượng tuyệt vời
385,Giày dép,Tích cực,2023-08-25 11:42:31,sản phẩm giày dép thực sự tốt so các thương hiệu khác
385,Smartphone,Tiêu cực,2023-10-20 05:18:16,bao giờ mua smartphone nữa
385,Laptops,Trung tính,2023-01-30 02:37:19,laptops ổn gì đặc biệt
385,Smartphone,Trung tính,2023-08-21 04:24:57,thích sản phẩm smartphone chất lượng tuyệt vời
385,Laptops,Tiêu cực,2023-04-02 05:02:29,dịch vụ hỗ trợ sau bán hàng laptops quá kém
385,Đồ điện tử,Trung tính,2023-06-23 05:26:56,đồ điện tử ổn gì đặc biệt
385,Smartphone,Trung tính,2023-10-06 23:31:56,thích sản phẩm smartphone chất lượng tuyệt vời
385,Sách,Tích cực,2023-05-23 17:56:19,mình mua sách hài lòng
385,Giày dép,Tích cực,2023-08-12 07:08:13,thích sản phẩm giày dép chất lượng tuyệt vời
385,Giày dép,Tích cực,2023-10-05 19:14:14,thích sản phẩm giày dép chất lượng tuyệt vời
385,Đồ điện tử,Tiêu cực,2023-09-26 16:22:07,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
385,Sách,Tích cực,2023-11-07 08:26:04,sản phẩm sách thực sự tốt so các thương hiệu khác
385,Đồ điện tử,Tiêu cực,2023-11-12 07:10:48,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
385,Laptops,Trung tính,2023-05-25 02:22:38,laptops ổn gì đặc biệt
386,Giày dép,Tích cực,2023-05-03 17:34:25,bao giờ mua giày dép nữa
