User_ID,Topic,Comment,Sentiment,Comment_Time
351,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-04-28 09:40:13
351,Đồ điện tử,Mình đã mua Đồ điện tử và rất hài lòng.,Tích cực,2023-02-09 08:04:20
351,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tích cực,2023-03-19 08:57:04
351,Đồ điện tử,"Đồ điện tử ổn, nhưng không có gì đặc biệt.",Tiêu cực,2023-05-29 18:16:35
351,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-01-08 16:26:07
351,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-10-21 05:29:11
351,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-10-05 05:05:36
351,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-03-05 20:43:43
351,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-04-28 08:52:33
351,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-04-20 22:50:19
351,Smartphone,Dịch vụ hỗ trợ sau bán hàng của Smartphone quá kém!,Tiêu cực,2023-01-08 04:16:16
351,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-07-15 02:42:55
351,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-06-05 01:05:28
351,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-07-08 00:14:34
351,Smartphone,Mình đã mua Smartphone và rất hài lòng.,Tích cực,2023-04-04 18:28:15
352,Laptops,Sản phẩm Laptops này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-09-13 22:17:34
352,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-06-30 23:56:26
352,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Tiêu cực,2023-05-24 23:20:57
352,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-05-04 11:50:01
352,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-09-24 11:42:47
352,Sách,Sản phẩm Sách này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-12-01 03:42:30
352,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-05-25 23:22:17
352,Sách,"Tôi rất thích sản phẩm Sách, chất lượng tuyệt vời!",Tích cực,2023-03-17 08:58:40
352,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-02-11 02:51:07
352,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-06-11 15:47:59
352,Laptops,Sản phẩm Laptops này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-08-11 01:47:57
352,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-02-02 20:48:53
352,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-10-18 05:08:57
352,Sách,"Tôi rất thích sản phẩm Sách, chất lượng tuyệt vời!",Tích cực,2023-08-20 19:14:43
352,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Tiêu cực,2023-01-17 13:37:05
352,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-04-21 09:21:58
352,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-11-30 12:47:19
352,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-02-15 04:13:40
352,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-11-26 10:15:50
352,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-01-27 23:00:50
352,Sách,Sẽ không bao giờ mua Sách nữa.,Tiêu cực,2023-02-08 20:05:45
352,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-07-18 23:17:11
352,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-11-30 06:04:36
352,Smartphone,"Smartphone ổn, nhưng không có gì đặc biệt.",Trung tính,2023-05-02 05:45:47
352,Sách,Sản phẩm Sách này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-06-03 22:06:47
352,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-09-04 14:24:55
352,Smartphone,"Smartphone ổn, nhưng không có gì đặc biệt.",Trung tính,2023-09-08 05:45:54
352,Laptops,Sản phẩm Laptops này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-06-04 16:20:14
352,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-10-20 10:20:33
352,Đồ điện tử,Sẽ không bao giờ mua Đồ điện tử nữa.,Tiêu cực,2023-05-17 13:10:57
352,Đồ điện tử,Sản phẩm Đồ điện tử này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-09-10 05:52:34
352,Smartphone,"Smartphone ổn, nhưng không có gì đặc biệt.",Trung tính,2023-11-13 19:57:21
352,Smartphone,Sản phẩm Smartphone này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-01-05 15:17:39
352,Smartphone,"Smartphone ổn, nhưng không có gì đặc biệt.",Trung tính,2023-07-22 19:04:57
352,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-05-17 11:08:34
352,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-02-16 03:42:53
352,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-06-20 11:30:59
352,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-08-04 10:54:00
352,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-01-07 04:34:41
352,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-07-23 05:01:20
352,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-04-30 05:46:02
352,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-08-05 02:05:50
352,Laptops,Sẽ không bao giờ mua Laptops nữa.,Trung tính,2023-07-09 14:01:21
352,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-08-27 14:00:30
352,Đồ điện tử,Sản phẩm Đồ điện tử này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-09-07 19:40:41
352,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-02-25 08:01:58
352,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-03-11 02:11:09
352,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-08-29 05:44:42
352,Smartphone,Sản phẩm Smartphone này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-07-30 06:55:07
352,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-04-29 05:19:24
353,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-05-21 05:25:08
353,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-11-26 21:57:57
353,Giày dép,Sản phẩm Giày dép này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-03-16 01:30:21
353,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-02-03 21:07:29
353,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-01-13 20:54:16
353,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-04-24 16:31:43
353,Đồ điện tử,"Tôi rất thích sản phẩm Đồ điện tử, chất lượng tuyệt vời!",Tích cực,2023-07-24 05:14:23
353,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-05-03 12:55:23
353,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-08-24 06:13:15
353,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-03-08 14:02:09
353,Sách,Sản phẩm Sách này thực sự tốt hơn so với các thương hiệu khác.,Tiêu cực,2023-12-06 16:26:25
353,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-09-12 02:08:04
353,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-04-21 22:59:31
353,Sách,Sản phẩm Sách này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-07-24 17:13:54
353,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-03-22 06:01:50
353,Smartphone,Mình đã mua Smartphone và rất hài lòng.,Tích cực,2023-01-21 19:32:44
353,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-08-29 13:47:08
353,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-06-27 08:37:40
353,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-12-21 01:39:01
353,Laptops,Sản phẩm Laptops này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-04-01 23:39:53
353,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-07-31 02:38:03
353,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-07-27 14:57:59
353,Giày dép,Sản phẩm Giày dép này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-08-12 23:21:59
353,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-07-14 13:03:27
353,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-10-19 21:45:31
353,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-04-15 13:32:50
353,Smartphone,Mình đã mua Smartphone và rất hài lòng.,Tích cực,2023-02-19 08:41:08
353,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-12-29 22:06:40
353,Đồ điện tử,Dịch vụ hỗ trợ sau bán hàng của Đồ điện tử quá kém!,Tiêu cực,2023-10-28 06:25:03
353,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-10-29 22:37:26
353,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-03-15 22:59:17
353,Đồ điện tử,"Đồ điện tử ổn, nhưng không có gì đặc biệt.",Trung tính,2023-01-14 20:56:59
353,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-06-10 02:14:25
353,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-04-17 11:56:09
353,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-04-21 15:05:02
353,Laptops,"Sản phẩm Laptops không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-12-13 09:36:13
353,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-07-19 09:45:04
353,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-11-22 20:22:55
353,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tiêu cực,2023-01-16 17:45:55
353,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Trung tính,2023-10-31 18:39:07
353,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-08-10 17:20:45
353,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-09-26 16:35:23
353,Smartphone,Mình đã mua Smartphone và rất hài lòng.,Tích cực,2023-09-18 21:40:28
353,Đồ điện tử,Sẽ không bao giờ mua Đồ điện tử nữa.,Tiêu cực,2023-04-03 18:55:00
353,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-04-20 14:37:55
353,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-10-07 00:06:34
353,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-06-23 07:23:03
353,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Tiêu cực,2023-05-15 08:56:01
353,Đồ điện tử,Mình đã mua Đồ điện tử và rất hài lòng.,Tích cực,2023-08-14 09:28:08
353,Đồ điện tử,"Tôi rất thích sản phẩm Đồ điện tử, chất lượng tuyệt vời!",Tiêu cực,2023-11-26 00:37:42
354,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Tiêu cực,2023-09-30 03:27:02
354,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-12-05 04:58:20
354,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-01-20 22:17:25
354,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-03-14 23:56:13
354,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-04-02 11:06:19
354,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-08-21 08:16:26
354,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-10-12 08:25:45
354,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-02-20 07:53:50
354,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-08-28 08:05:57
354,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-06-14 16:06:00
354,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-03-06 18:15:19
354,Sách,Sẽ không bao giờ mua Sách nữa.,Tiêu cực,2023-06-12 06:20:37
354,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Trung tính,2023-05-06 06:47:42
354,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-02-20 20:08:24
354,Đồ điện tử,Dịch vụ hỗ trợ sau bán hàng của Đồ điện tử quá kém!,Tích cực,2023-09-01 19:26:25
354,Đồ điện tử,"Tôi rất thích sản phẩm Đồ điện tử, chất lượng tuyệt vời!",Tích cực,2023-10-09 21:28:04
354,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-02-02 01:42:11
354,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-04-28 22:23:51
354,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-11-03 16:35:59
354,Laptops,Sản phẩm Laptops này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-05-01 06:08:42
354,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-12-11 07:31:40
354,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-12-04 16:56:09
354,Đồ điện tử,Dịch vụ hỗ trợ sau bán hàng của Đồ điện tử quá kém!,Tiêu cực,2023-10-14 06:29:22
354,Sách,Sản phẩm Sách này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-05-08 23:06:23
354,Laptops,"Sản phẩm Laptops không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-08-13 17:51:40
354,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-09-30 21:13:21
354,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-11-13 11:43:31
354,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-10-14 14:06:04
354,Smartphone,Sản phẩm Smartphone này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-07-12 08:29:56
354,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-04-25 19:19:00
354,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Tiêu cực,2023-07-01 17:13:34
354,Smartphone,"Smartphone ổn, nhưng không có gì đặc biệt.",Trung tính,2023-12-05 02:03:37
354,Sách,Sản phẩm Sách này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-01-07 15:52:18
354,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-10-26 06:31:56
354,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-05-06 17:29:51
354,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-01-02 05:18:30
354,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-12-10 19:53:42
354,Sách,Sẽ không bao giờ mua Sách nữa.,Tiêu cực,2023-08-10 04:41:43
354,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-06-15 01:56:25
354,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-12-07 22:21:53
354,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-08-07 09:13:56
354,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-10-29 02:04:41
354,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-02-06 08:23:53
354,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-03-09 20:36:29
354,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-09-01 09:05:08
354,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-07-13 09:34:27
354,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Tiêu cực,2023-08-05 19:55:11
354,Smartphone,Sản phẩm Smartphone này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-02-12 22:38:33
354,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-12-18 01:05:35
354,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tiêu cực,2023-03-08 04:57:36
355,Đồ điện tử,Mình đã mua Đồ điện tử và rất hài lòng.,Tích cực,2023-03-31 08:55:22
355,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-08-07 08:49:02
355,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-05-18 12:45:59
355,Đồ điện tử,Dịch vụ hỗ trợ sau bán hàng của Đồ điện tử quá kém!,Tiêu cực,2023-02-28 14:26:07
355,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Tiêu cực,2023-03-12 02:24:40
355,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-11-23 00:50:04
355,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-04-25 04:29:48
355,Sách,Sản phẩm Sách này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-07-23 14:09:47
355,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-11-18 12:49:59
355,Đồ điện tử,Mình đã mua Đồ điện tử và rất hài lòng.,Tích cực,2023-09-04 17:20:15
355,Laptops,Sản phẩm Laptops này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-12-23 02:42:26
355,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-03-30 07:16:26
355,Đồ điện tử,"Đồ điện tử ổn, nhưng không có gì đặc biệt.",Trung tính,2023-11-26 16:25:39
355,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-01-28 22:18:30
355,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-03-29 12:16:42
355,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-01-03 06:27:12
355,Đồ điện tử,"Tôi rất thích sản phẩm Đồ điện tử, chất lượng tuyệt vời!",Tích cực,2023-11-17 17:28:50
355,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-05-20 21:42:57
355,Đồ điện tử,"Tôi rất thích sản phẩm Đồ điện tử, chất lượng tuyệt vời!",Tích cực,2023-08-25 01:31:32
355,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-01-30 19:25:34
355,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-06-30 21:06:55
355,Giày dép,Sản phẩm Giày dép này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-07-21 15:50:50
355,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-08-12 19:24:10
355,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-03-15 03:03:14
355,Đồ điện tử,Mình đã mua Đồ điện tử và rất hài lòng.,Tích cực,2023-03-14 10:43:07
355,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-04-17 15:40:01
355,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tích cực,2023-11-17 08:40:07
355,Smartphone,Mình đã mua Smartphone và rất hài lòng.,Tích cực,2023-07-19 14:40:06
355,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-01-13 21:07:58
355,Đồ điện tử,Mình đã mua Đồ điện tử và rất hài lòng.,Tích cực,2023-06-10 02:40:58
355,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-10-29 17:40:03
355,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-02-24 18:52:48
355,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-12-30 08:26:08
355,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-07-01 06:45:47
355,Laptops,Sản phẩm Laptops này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-08-19 09:14:40
355,Smartphone,Sản phẩm Smartphone này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-05-29 18:30:41
355,Đồ điện tử,"Tôi rất thích sản phẩm Đồ điện tử, chất lượng tuyệt vời!",Tích cực,2023-01-23 17:43:08
355,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-12-08 17:56:15
355,Đồ điện tử,Sẽ không bao giờ mua Đồ điện tử nữa.,Tiêu cực,2023-10-16 11:10:11
355,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-01-06 19:42:11
355,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Tiêu cực,2023-11-09 06:38:22
355,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-07-01 04:55:24
355,Smartphone,Dịch vụ hỗ trợ sau bán hàng của Smartphone quá kém!,Tiêu cực,2023-09-15 21:46:06
355,Sách,"Tôi rất thích sản phẩm Sách, chất lượng tuyệt vời!",Tích cực,2023-03-18 01:21:34
355,Đồ điện tử,"Tôi rất thích sản phẩm Đồ điện tử, chất lượng tuyệt vời!",Tích cực,2023-10-17 14:14:47
355,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-07-24 00:52:44
355,Sách,Sẽ không bao giờ mua Sách nữa.,Tiêu cực,2023-03-23 13:46:51
355,Đồ điện tử,"Đồ điện tử ổn, nhưng không có gì đặc biệt.",Trung tính,2023-06-18 14:44:08
355,Đồ điện tử,Sẽ không bao giờ mua Đồ điện tử nữa.,Trung tính,2023-09-14 12:35:19
355,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-12-16 22:48:54
356,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-06-18 23:22:02
356,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-08-16 04:35:47
356,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Tiêu cực,2023-01-09 05:32:14
356,Đồ điện tử,Dịch vụ hỗ trợ sau bán hàng của Đồ điện tử quá kém!,Tiêu cực,2023-07-01 00:54:09
356,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-06-26 22:44:13
356,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-05-15 07:28:24
356,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-06-29 08:33:26
356,Sách,"Tôi rất thích sản phẩm Sách, chất lượng tuyệt vời!",Tích cực,2023-08-25 18:30:24
356,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-07-11 18:21:59
356,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-03-26 14:46:03
356,Laptops,Sản phẩm Laptops này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-10-24 16:08:39
356,Sách,"Tôi rất thích sản phẩm Sách, chất lượng tuyệt vời!",Tích cực,2023-11-03 21:44:19
356,Smartphone,Sản phẩm Smartphone này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-04-04 14:10:18
356,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-06-12 13:45:28
356,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-06-16 14:10:32
356,Đồ điện tử,Dịch vụ hỗ trợ sau bán hàng của Đồ điện tử quá kém!,Tiêu cực,2023-11-07 13:56:02
356,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-09-04 12:18:15
356,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-04-15 04:29:45
356,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-10-02 21:50:20
356,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-08-27 12:25:29
356,Đồ điện tử,Sẽ không bao giờ mua Đồ điện tử nữa.,Tiêu cực,2023-12-24 16:14:56
356,Đồ điện tử,Sẽ không bao giờ mua Đồ điện tử nữa.,Tiêu cực,2023-04-17 12:53:38
356,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-12-05 21:23:05
356,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-02-05 22:26:54
356,Sách,Sẽ không bao giờ mua Sách nữa.,Tiêu cực,2023-05-03 02:07:53
356,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-09-15 22:01:42
356,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-02-21 04:31:01
356,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-10-27 01:41:58
356,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-03-14 23:51:39
